stage,workbook,country,iso3,year,variable,source,workbook_value,live_source_value,diff,pct_diff,status,note
as_received,FILE1,Australia,AUS,2010,population,S1 UN WPP2024,22141581.0,22141581.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2010,foreign_born,S2 UN DESA IMS2024,5879802.0,5879802.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2011,population,S1 UN WPP2024,22479775.0,22479775.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2012,population,S1 UN WPP2024,22852644.0,22852644.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2013,population,S1 UN WPP2024,23236270.0,23236270.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2014,population,S1 UN WPP2024,23595601.0,23595601.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2015,population,S1 UN WPP2024,23948002.0,23948002.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2015,foreign_born,S2 UN DESA IMS2024,6733056.0,6733056.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2016,population,S1 UN WPP2024,24329963.0,24329963.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2017,population,S1 UN WPP2024,24731038.0,24731038.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2018,population,S1 UN WPP2024,25119706.0,25119706.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2019,population,S1 UN WPP2024,25482714.0,25482714.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2020,population,S1 UN WPP2024,25743791.0,25743791.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2020,foreign_born,S2 UN DESA IMS2024,7604850.0,7604850.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2021,population,S1 UN WPP2024,25956417.0,25956417.0,0.0,0.0,EXACT,
as_received,FILE1,Australia,AUS,2022,population,S1 UN WPP2024,26200984.0,26200984.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2010,population,S1 UN WPP2024,10936626.0,10936626.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2010,foreign_born,S2 UN DESA IMS2024,1567639.0,1567639.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2010,irregular_detections,S3 Eurostat migr_eipre,12115.0,12115.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2011,population,S1 UN WPP2024,11038631.0,11038631.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2011,irregular_detections,S3 Eurostat migr_eipre,13550.0,13550.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2012,population,S1 UN WPP2024,11107518.0,11107518.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2012,irregular_detections,S3 Eurostat migr_eipre,15085.0,15085.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2013,population,S1 UN WPP2024,11160276.0,11160276.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2013,irregular_detections,S3 Eurostat migr_eipre,15075.0,15075.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2014,population,S1 UN WPP2024,11210119.0,11210119.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2014,irregular_detections,S3 Eurostat migr_eipre,15540.0,15540.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2015,population,S1 UN WPP2024,11275335.0,11275335.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2015,foreign_born,S2 UN DESA IMS2024,1814949.0,1814949.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2015,irregular_detections,S3 Eurostat migr_eipre,16275.0,16275.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2016,population,S1 UN WPP2024,11332701.0,11332701.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2016,irregular_detections,S3 Eurostat migr_eipre,19320.0,19320.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2017,population,S1 UN WPP2024,11376581.0,11376581.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2017,irregular_detections,S3 Eurostat migr_eipre,18285.0,18285.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2018,population,S1 UN WPP2024,11428605.0,11428605.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2018,irregular_detections,S3 Eurostat migr_eipre,19145.0,19145.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2019,population,S1 UN WPP2024,11490618.0,11490618.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2019,irregular_detections,S3 Eurostat migr_eipre,17585.0,17585.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2020,population,S1 UN WPP2024,11540107.0,11540107.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2020,foreign_born,S2 UN DESA IMS2024,2046975.0,2046975.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2020,irregular_detections,S3 Eurostat migr_eipre,11495.0,11495.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2021,population,S1 UN WPP2024,11570844.0,11570844.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2021,irregular_detections,S3 Eurostat migr_eipre,10885.0,10885.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2022,population,S1 UN WPP2024,11641820.0,11641820.0,0.0,0.0,EXACT,
as_received,FILE1,Belgium,BEL,2022,irregular_detections,S3 Eurostat migr_eipre,10965.0,10965.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2010,population,S1 UN WPP2024,7437599.0,7437599.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2010,foreign_born,S2 UN DESA IMS2024,76287.0,76287.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2010,irregular_detections,S3 Eurostat migr_eipre,1705.0,1705.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2011,population,S1 UN WPP2024,7380025.0,7380025.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2011,irregular_detections,S3 Eurostat migr_eipre,1355.0,1355.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2012,population,S1 UN WPP2024,7317014.0,7317014.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2012,irregular_detections,S3 Eurostat migr_eipre,2050.0,2050.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2013,population,S1 UN WPP2024,7264600.0,7264600.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2013,irregular_detections,S3 Eurostat migr_eipre,5260.0,5260.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2014,population,S1 UN WPP2024,7223449.0,7223449.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2014,irregular_detections,S3 Eurostat migr_eipre,12870.0,12870.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2015,population,S1 UN WPP2024,7177517.0,7177517.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2015,foreign_born,S2 UN DESA IMS2024,123803.0,123803.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2015,irregular_detections,S3 Eurostat migr_eipre,20810.0,20810.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2016,population,S1 UN WPP2024,7127434.0,7127434.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2016,irregular_detections,S3 Eurostat migr_eipre,14125.0,14125.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2017,population,S1 UN WPP2024,7075636.0,7075636.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2017,irregular_detections,S3 Eurostat migr_eipre,2595.0,2595.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2018,population,S1 UN WPP2024,7024745.0,7024745.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2018,irregular_detections,S3 Eurostat migr_eipre,1305.0,1305.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2019,population,S1 UN WPP2024,6975469.0,6975469.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2019,irregular_detections,S3 Eurostat migr_eipre,655.0,655.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2020,population,S1 UN WPP2024,6933652.0,6933652.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2020,foreign_born,S2 UN DESA IMS2024,184363.0,184363.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2020,irregular_detections,S3 Eurostat migr_eipre,670.0,670.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2021,population,S1 UN WPP2024,6877225.0,6877225.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2021,irregular_detections,S3 Eurostat migr_eipre,3200.0,3200.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2022,population,S1 UN WPP2024,6825864.0,6825864.0,0.0,0.0,EXACT,
as_received,FILE1,Bulgaria,BGR,2022,irregular_detections,S3 Eurostat migr_eipre,10135.0,10135.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2010,population,S1 UN WPP2024,17181464.0,17181464.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2010,foreign_born,S2 UN DESA IMS2024,361531.0,361531.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2011,population,S1 UN WPP2024,17351816.0,17351816.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2012,population,S1 UN WPP2024,17519119.0,17519119.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2013,population,S1 UN WPP2024,17687006.0,17687006.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2014,population,S1 UN WPP2024,17864195.0,17864195.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2015,population,S1 UN WPP2024,18047625.0,18047625.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2015,foreign_born,S2 UN DESA IMS2024,598039.0,598039.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2016,population,S1 UN WPP2024,18267221.0,18267221.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2017,population,S1 UN WPP2024,18558868.0,18558868.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2018,population,S1 UN WPP2024,18893191.0,18893191.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2019,population,S1 UN WPP2024,19197744.0,19197744.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2020,population,S1 UN WPP2024,19370624.0,19370624.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2020,foreign_born,S2 UN DESA IMS2024,1476240.0,1476240.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2021,population,S1 UN WPP2024,19456334.0,19456334.0,0.0,0.0,EXACT,
as_received,FILE1,Chile,CHL,2022,population,S1 UN WPP2024,19553036.0,19553036.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2010,population,S1 UN WPP2024,1351561514.0,1351561514.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2010,foreign_born,S2 UN DESA IMS2024,1010008.0,1010008.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2011,population,S1 UN WPP2024,1360250664.0,1360250664.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2012,population,S1 UN WPP2024,1369520864.0,1369520864.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2013,population,S1 UN WPP2024,1379008040.0,1379008040.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2014,population,S1 UN WPP2024,1387951972.0,1387951972.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2015,population,S1 UN WPP2024,1396134174.0,1396134174.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2015,foreign_born,S2 UN DESA IMS2024,1196007.0,1196007.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2016,population,S1 UN WPP2024,1404052632.0,1404052632.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2017,population,S1 UN WPP2024,1412354727.0,1412354727.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2018,population,S1 UN WPP2024,1419008956.0,1419008956.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2019,population,S1 UN WPP2024,1423520357.0,1423520357.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2020,population,S1 UN WPP2024,1426106093.0,1426106093.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2020,foreign_born,S2 UN DESA IMS2024,1415116.0,1415116.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2021,population,S1 UN WPP2024,1426437267.0,1426437267.0,0.0,0.0,EXACT,
as_received,FILE1,China,CHN,2022,population,S1 UN WPP2024,1425179569.0,1425179569.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2010,population,S1 UN WPP2024,23224049.0,23224049.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2010,foreign_born,S2 UN DESA IMS2024,587646.0,587646.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2011,population,S1 UN WPP2024,23273076.0,23273076.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2012,population,S1 UN WPP2024,23345961.0,23345961.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2013,population,S1 UN WPP2024,23416875.0,23416875.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2014,population,S1 UN WPP2024,23472816.0,23472816.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2015,population,S1 UN WPP2024,23529254.0,23529254.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2015,foreign_born,S2 UN DESA IMS2024,866324.0,866324.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2016,population,S1 UN WPP2024,23586143.0,23586143.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2017,population,S1 UN WPP2024,23632948.0,23632948.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2018,population,S1 UN WPP2024,23659305.0,23659305.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2019,population,S1 UN WPP2024,23674138.0,23674138.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2020,population,S1 UN WPP2024,23663459.0,23663459.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2020,foreign_born,S2 UN DESA IMS2024,1055191.0,1055191.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2021,population,S1 UN WPP2024,23558333.0,23558333.0,0.0,0.0,EXACT,
as_received,FILE1,Taiwan,TWN,2022,population,S1 UN WPP2024,23420111.0,23420111.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2010,population,S1 UN WPP2024,4301145.0,4301145.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2010,foreign_born,S2 UN DESA IMS2024,573248.0,573248.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2011,population,S1 UN WPP2024,4280824.0,4280824.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2012,population,S1 UN WPP2024,4259236.0,4259236.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2013,population,S1 UN WPP2024,4242398.0,4242398.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2013,irregular_detections,S3 Eurostat migr_eipre,4150.0,4150.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2014,population,S1 UN WPP2024,4219479.0,4219479.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2014,irregular_detections,S3 Eurostat migr_eipre,2500.0,2500.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2015,population,S1 UN WPP2024,4183729.0,4183729.000000001,-4.656612873077393e-10,-1.113029279161579e-14,EXACT,
as_received,FILE1,Croatia,HRV,2015,foreign_born,S2 UN DESA IMS2024,561093.0,561093.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2015,irregular_detections,S3 Eurostat migr_eipre,3295.0,3295.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2016,population,S1 UN WPP2024,4136444.0,4136444.000000001,-4.656612873077393e-10,-1.1257526689778451e-14,EXACT,
as_received,FILE1,Croatia,HRV,2016,irregular_detections,S3 Eurostat migr_eipre,3320.0,3320.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2017,population,S1 UN WPP2024,4079200.0,4079200.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2017,irregular_detections,S3 Eurostat migr_eipre,3495.0,3495.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2018,population,S1 UN WPP2024,4024868.0,4024868.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2018,irregular_detections,S3 Eurostat migr_eipre,5580.0,5580.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2019,population,S1 UN WPP2024,3986334.0,3986334.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2019,irregular_detections,S3 Eurostat migr_eipre,13630.0,13630.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2020,population,S1 UN WPP2024,3953958.0,3953958.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2020,foreign_born,S2 UN DESA IMS2024,528056.0,528056.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2020,irregular_detections,S3 Eurostat migr_eipre,22240.0,22240.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2021,population,S1 UN WPP2024,3924610.0,3924610.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2021,irregular_detections,S3 Eurostat migr_eipre,13540.0,13540.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2022,population,S1 UN WPP2024,3907027.0,3907027.0,0.0,0.0,EXACT,
as_received,FILE1,Croatia,HRV,2022,irregular_detections,S3 Eurostat migr_eipre,43830.0,43830.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2010,population,S1 UN WPP2024,10464035.0,10464035.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2010,foreign_born,S2 UN DESA IMS2024,692197.0,692197.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2010,irregular_detections,S3 Eurostat migr_eipre,2655.0,2655.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2011,population,S1 UN WPP2024,10495511.0,10495511.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2011,irregular_detections,S3 Eurostat migr_eipre,3085.0,3085.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2012,population,S1 UN WPP2024,10507335.0,10507335.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2012,irregular_detections,S3 Eurostat migr_eipre,3315.0,3315.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2013,population,S1 UN WPP2024,10511163.0,10511163.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2013,irregular_detections,S3 Eurostat migr_eipre,3695.0,3695.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2014,population,S1 UN WPP2024,10517226.0,10517226.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2014,irregular_detections,S3 Eurostat migr_eipre,4430.0,4430.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2015,population,S1 UN WPP2024,10524416.0,10524416.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2015,foreign_born,S2 UN DESA IMS2024,688047.0,688047.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2015,irregular_detections,S3 Eurostat migr_eipre,8165.0,8165.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2016,population,S1 UN WPP2024,10531948.0,10531948.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2016,irregular_detections,S3 Eurostat migr_eipre,4885.0,4885.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2017,population,S1 UN WPP2024,10541342.0,10541342.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2017,irregular_detections,S3 Eurostat migr_eipre,4360.0,4360.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2018,population,S1 UN WPP2024,10548937.0,10548937.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2018,irregular_detections,S3 Eurostat migr_eipre,4505.0,4505.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2019,population,S1 UN WPP2024,10554875.0,10554875.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2019,irregular_detections,S3 Eurostat migr_eipre,4995.0,4995.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2020,population,S1 UN WPP2024,10550129.0,10550129.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2020,foreign_born,S2 UN DESA IMS2024,680221.0,680221.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2020,irregular_detections,S3 Eurostat migr_eipre,6515.0,6515.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2021,population,S1 UN WPP2024,10530683.0,10530683.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2021,irregular_detections,S3 Eurostat migr_eipre,11040.0,11040.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2022,population,S1 UN WPP2024,10673213.0,10673213.0,0.0,0.0,EXACT,
as_received,FILE1,Czech Republic,CZE,2022,irregular_detections,S3 Eurostat migr_eipre,29130.0,29130.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2010,population,S1 UN WPP2024,5547863.0,5547863.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2010,foreign_born,S2 UN DESA IMS2024,509751.0,509751.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2010,irregular_detections,S3 Eurostat migr_eipre,665.0,665.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2011,population,S1 UN WPP2024,5570849.0,5570849.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2011,irregular_detections,S3 Eurostat migr_eipre,400.0,400.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2012,population,S1 UN WPP2024,5591917.0,5591917.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2012,irregular_detections,S3 Eurostat migr_eipre,630.0,630.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2013,population,S1 UN WPP2024,5615333.0,5615333.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2013,irregular_detections,S3 Eurostat migr_eipre,395.0,395.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2014,population,S1 UN WPP2024,5643794.0,5643794.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2014,irregular_detections,S3 Eurostat migr_eipre,515.0,515.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2015,population,S1 UN WPP2024,5683701.0,5683701.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2015,foreign_born,S2 UN DESA IMS2024,616741.0,616741.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2015,irregular_detections,S3 Eurostat migr_eipre,2165.0,2165.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2016,population,S1 UN WPP2024,5728201.0,5728201.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2016,irregular_detections,S3 Eurostat migr_eipre,1390.0,1390.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2017,population,S1 UN WPP2024,5765168.0,5765168.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2017,irregular_detections,S3 Eurostat migr_eipre,1105.0,1105.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2018,population,S1 UN WPP2024,5793824.0,5793824.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2018,irregular_detections,S3 Eurostat migr_eipre,1135.0,1135.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2019,population,S1 UN WPP2024,5814618.0,5814618.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2019,irregular_detections,S3 Eurostat migr_eipre,1195.0,1195.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2020,population,S1 UN WPP2024,5831530.0,5831530.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2020,foreign_born,S2 UN DESA IMS2024,718856.0,718856.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2020,irregular_detections,S3 Eurostat migr_eipre,490.0,490.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2021,population,S1 UN WPP2024,5856776.0,5856776.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2021,irregular_detections,S3 Eurostat migr_eipre,425.0,425.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2022,population,S1 UN WPP2024,5902904.0,5902904.0,0.0,0.0,EXACT,
as_received,FILE1,Denmark,DNK,2022,irregular_detections,S3 Eurostat migr_eipre,510.0,510.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2010,population,S1 UN WPP2024,5363350.0,5363350.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2010,foreign_born,S2 UN DESA IMS2024,228481.0,228481.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2010,irregular_detections,S3 Eurostat migr_eipre,3755.0,3755.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2011,population,S1 UN WPP2024,5388241.0,5388241.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2011,irregular_detections,S3 Eurostat migr_eipre,3305.0,3305.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2012,population,S1 UN WPP2024,5413971.0,5413971.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2012,irregular_detections,S3 Eurostat migr_eipre,3620.0,3620.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2013,population,S1 UN WPP2024,5439053.0,5439053.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2013,irregular_detections,S3 Eurostat migr_eipre,3365.0,3365.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2014,population,S1 UN WPP2024,5461684.0,5461684.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2014,irregular_detections,S3 Eurostat migr_eipre,2930.0,2930.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2015,population,S1 UN WPP2024,5479717.0,5479717.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2015,foreign_born,S2 UN DESA IMS2024,314856.0,314856.0,0.0,0.0,EXACT,
as_received,FILE1,Finland,FIN,2015,irregular_detections,S3 Eurostat migr_eipre,14285.0,14285.0,0.0,0.0,EXACT,
