url,http,bytes,status,disposition,error
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=HR&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3224,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=HU&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3184,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IS&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3171,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=IT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3262,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=LT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3186,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3201,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3183,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=PL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3341,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=PT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3196,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3196,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SI&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3185,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3183,OK,,
https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=UK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,200,3173,OK,,
https://ec.europa.eu/eurostat/cache/metadata/en/migr_eil_esms.htm,200,240366,OK,,
https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,200,8629,OK,,
https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table?lang=en,200,8628,OK,,
https://ec.europa.eu/eurostat/databrowser/view/migr_pop1ctz/default/table?lang=en,200,8628,OK,,
https://ec.europa.eu/eurostat/databrowser/view/migr_pop3ctb/default/table?lang=en,200,8628,OK,,
https://fyi.org.nz/request/29926/response/118942/attach/4/Appendix%20A%20Immigration%20New%20Zealand%20Overstayers%20Factsheet%202017.pdf,200,400000,OK,,
https://iasp.ac.in/uploads/journal/10.%20Migration%20in%20India%20trends%20and%20characteristics-1669206793.pdf,200,374048,OK,,
https://immigration.govt.nz/assets/inz/documents/visa-paks/5-September-2025-New-estimate-of-people-who-have-overstayed-their-visa.pdf,200,267350,OK,,
https://journals.sagepub.com/doi/10.1177/23315024241226624,403,0,KNOWN,blocked; archived HTML mirror held,HTTP 403
https://mexico.iom.int/sites/g/files/tmzbdl1686/files/documents/2024-03/estadisticas-migratorias-2023.pdf,403,0,KNOWN,blocked; PDF recovered and archived,HTTP 403
https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,200,400000,OK,,
https://population.un.org/wpp/,200,26012,OK,,
https://population.un.org/wpp/assets/Excel%20Files/1_Indicator%20(Standard)/EXCEL_FILES/1_General/WPP2024_GEN_F01_DEMOGRAPHIC_INDICATORS_COMPACT.xlsx,200,400000,OK,,
https://porcausa.org/wp-content/uploads/2020/07/RetratodelairregularidadporCausa.pdf,200,400000,OK,,
https://press-files.anu.edu.au/downloads/press/n4016/html/ch02.xhtml,200,123993,OK,,
https://press.police.ac.kr/pds/1476878914562.pdf,ERR,0,KNOWN,"host down; no copy exists, dependent values graded D",<urlopen error [WinError 10060] 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線
https://psa.gov.ph/content/foreign-citizens-country-2020-census-population-and-housing,403,0,KNOWN,bot check; interactive screenshot archived,HTTP 403
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/CHL.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,6614,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/JPN.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,7218,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/KOR.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,7218,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/MEX.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,7205,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/TUR.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,7215,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/USA.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,7258,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,7107,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,6796,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/ISR.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,7104,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/MEX.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,6361,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/NZL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,5926,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/TUR.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,6517,OK,,
"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/USA.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",200,7131,OK,,
https://sdmx.oecd.org/public/rest/dataflow/OECD.ELS.IMD/DSD_MIG@DF_MIG/1.0?references=all,200,400000,OK,,
https://statdb.mol.gov.tw/html/mon/212070.pdf,200,71655,OK,,
https://statdb.mol.gov.tw/html/mon/c12020.pdf,200,41998,OK,,
https://statistics-suriname.org/wp-content/uploads/2019/05/Publicatie-Census-8-Volume-1-Demografische-en-Sociale-Karakteristieken-en-Migratie.pdf,200,400000,OK,,
https://test.ismu.org/wp-content/uploads/2022/11/Stime-irregolari-ISMU_1991_2021_agg_maggio-2022.xls,200,99840,OK,,
https://thailand.un.org/en/download/13750/50831,200,400000,OK,,
https://unstats.un.org/unsd/demographic-social/migrationstat-forum-2023/presentations/E.3/4.Itani-StatsSA.pdf,200,400000,OK,,
https://web.dzs.hr/eng/censuses/census2011/results/htm/e01_01_06/e01_01_06_RH.html,200,14475,OK,,
https://web.dzs.hr/eng/censuses/census2011/results/htm/e01_01_25/E01_01_25.html,200,42814,OK,,
https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8xMzMzNy9jNDg1YjU2OC1lNWU2LTRkYTItYWIwZS1lMTJlNmVmZjBkZTIucGRm&n=MTA45bm05YWn5pS%2f57Wx6KiI5bm05aCx6Zu75a2Q5pu4LnBkZg%3d%3d&icon=.pdf,200,400000,OK,,
https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8xNjA3NS8yZTk5ODk4OC05MTI4LTQ3Y2MtYTUwZi0yZjIwNzkzODk4ZDUucGRm&n=Mi7lpJbnsY3kurrlo6sucGRm&icon=.pdf,200,339201,OK,,
https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8yMTkxNi9jYmRkNDNlYy0wOGU0LTRjMzMtOTBjMy05MGYyOGEyZjE3NDIucGRm&n=MTE05bm056ysMTbpgLHlhafmlL%2FntbHoqIjpgJrloLFf5aSW5YOR566h55CGLnBkZg%3D%3D&icon=.pdf,200,174451,OK,,
https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8yMzQ1NC85M2FlNzY2MC0xMDEwLTQxNGQtOGQ4NC00NjM3ZDE2ZjY4ZTcucGRm&n=MTE1MDUucGRm,200,400000,OK,,
https://www.antoniocasella.eu/nume/Ismu_1dic2016.pdf,200,358534,OK,,
https://www.aph.gov.au/~/media/Committees/legcon_ctte/estimates/bud_1718/DIBP/QoNs/BE17171.pdf,200,358411,OK,,
https://www.bpb.de/themen/migration-integration/regionalprofile/deutschland/256275/irregulaere-migration-in-deutschland/,200,163736,OK,,
https://www.choicesmagazine.org/UserFiles/file/cmsarticle_991.pdf,200,400000,OK,,
https://www.cinformi.it/Comunicazione/Notizie/I-dati-del-Rapporto-ISMU-sulle-migrazioni-2020,ERR,0,KNOWN,host down; substituted by ISMU official series,<urlopen error [WinError 10060] 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線
https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884,200,73986,OK,,
https://www.ekw.co.kr/news/articleView.html?idxno=11130,200,174743,OK,,
https://www.funcas.es/wp-content/uploads/2024/05/2405-NCS.pdf,200,400000,OK,,
https://www.globaldetentionproject.org/countries/asia-pacific/japan,200,400000,OK,,
