iso3,variable,years,n_obs,workbook,source_name,source_url,retrieval_status,local_file,note
AUS,population,2010-2022,13,FILE1,"UN DESA Population Division, World Population Prospects 2024 (compact demographic indicators)",https://population.un.org/wpp/assets/Excel%20Files/1_Indicator%20(Standard)/EXCEL_FILES/1_General/WPP2024_GEN_F01_DEMOGRAPHIC_INDICATORS_COMPACT.xlsx,VERIFIED_API,(see ../../data_raw/),Bulk machine-readable source; re-queried live and compared value by value.
AUS,foreign_born,2010-2020,3,FILE1,"UN DESA Population Division, International Migrant Stock 2024: Total destination, Table 1",https://www.un.org/development/desa/pd/sites/www.un.org.development.desa.pd/files/undesa_pd_2024_ims_stock_by_sex_and_destination.xlsx,VERIFIED_API,(see ../../data_raw/),Bulk machine-readable source; re-queried live and compared value by value.
AUS,irregular,2011-2011,1,FILE1,"Australian Department of Immigration and Citizenship, Trends in Migration: Australia 2010–11, Table 11",https://www.homeaffairs.gov.au/research-and-stats/files/trends-in-migration-2010-11.pdf,DOWNLOADED,irregular__4ff1da10a5__www.homeaffairs.gov.au.pdf,
AUS,irregular,2015-2016,2,FILE1,"Australian Department of Immigration and Border Protection, Annual Report 2015–16",https://www.homeaffairs.gov.au/reports-and-pubs/Annualreports/dibp-annual-report-2015-16.pdf,DOWNLOADED,irregular__9fcb57f01c__www.homeaffairs.gov.au.pdf,
AUS,foreign_born,2010-2022,13,FILE2,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",VERIFIED_API,(see ../../data_raw/),Bulk machine-readable source; re-queried live and compared value by value.
AUS,irregular_proxy_overstayers,2010-2011,2,FILE2,"ANU Press, A Long Way to Go, Chapter 2, Table 2.3 Estimated size of irregular migrant populations by region/country",https://press-files.anu.edu.au/downloads/press/n4016/html/ch02.xhtml,DOWNLOADED,irregular_proxy_overstayers__6b569b4ed3__press-files.anu.edu.au.html,
AUS,irregular_proxy_overstayers,2016-2016,1,FILE2,"Australian Department of Immigration and Border Protection, Senate Legal and Constitutional Affairs Committee, Budget Estimates Question on Notice BE17171",https://www.aph.gov.au/~/media/Committees/legcon_ctte/estimates/bud_1718/DIBP/QoNs/BE17171.pdf,DOWNLOADED,irregular_proxy_overstayers__f49a534fbe__www.aph.gov.au.pdf,
AUS,population,2010-2022,13,FILE2,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,VERIFIED_API,(see ../../data_raw/),Bulk machine-readable source; re-queried live and compared value by value.
